dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
PRCLRMPIT01,5.0,387,640,3336985.7772019724,1099727.2125000001,67.681884765625,0.02264699712395668,1.5327914953231812
PRCLRMPIT01,5.0,4355,956,3341041.617320403,1048805.868500001,40.72279739379883,0.03721211478114128,1.5153814554214478
PRCLRMPIT01,5.0,4353,950,3340964.6076979013,1048831.5345000012,42.601192474365234,0.035470250993967056,1.5110750198364258
PRCLRMPIT01,5.0,3723,899,3340310.0259066354,1056916.324500001,41.32304000854492,0.035673800855875015,1.4741499423980713
PRCLRMPIT01,5.0,2140,621,3336741.913397383,1077230.9635000005,39.490604400634766,0.036451347172260284,1.439485788345337
PRCLRMPIT01,5.0,2148,622,3336754.7483344665,1077128.2995000007,44.01185607910156,0.032403457909822464,1.4261363744735718
PRCLRMPIT01,5.0,1812,946,3340913.2679495667,1081440.1875000005,32.17578887939453,0.044194381684064865,1.4219890832901
PRCLRMPIT01,5.0,100,614,3336652.0688377977,1103410.2835000001,39.95734786987305,0.03551940247416496,1.41926109790802
PRCLRMPIT01,5.0,4489,925,3340643.73427081,1047086.2465000012,41.714683532714844,0.03361862152814865,1.4023901224136353
PRCLRMPIT01,5.0,2463,863,3339847.9681716245,1073085.9045000006,74.54417419433594,0.018768426030874252,1.3990768194198608
PRCLRMPIT01,5.0,2463,868,3339912.1428570426,1073085.9045000006,63.998409271240234,0.021805353462696075,1.3955079317092896
PRCLRMPIT01,5.0,1676,413,3334072.246483986,1083185.4755000004,38.10264205932617,0.036158837378025055,1.3777472972869873
PRCLRMPIT01,5.0,1499,1139,3343390.4108067094,1085456.9165000003,44.522335052490234,0.030822258442640305,1.3722789287567139
PRCLRMPIT01,5.0,1292,657,3337203.9711323944,1088113.3475000004,57.77275466918945,0.023496586829423904,1.3574625253677368
PRCLRMPIT01,5.0,3156,703,3337794.3782382417,1064192.6355000008,41.6695671081543,0.032414406538009644,1.3506942987442017
PRCLRMPIT01,5.0,1373,649,3337101.291635725,1087073.8745000004,44.417625427246094,0.03018786944448948,1.3408734798431396
PRCLRMPIT01,5.0,4005,476,3334880.847520255,1053297.418500001,89.02326202392578,0.0150259705260396,1.3376609086990356
PRCLRMPIT01,5.0,278,455,3334611.3138414985,1101126.0095000002,40.43028259277344,0.032838981598615646,1.327689290046692
PRCLRMPIT01,5.0,2584,1090,3342761.498889611,1071533.1115000006,41.526206970214844,0.031960804015398026,1.3272109031677246
PRCLRMPIT01,5.0,551,609,3336587.8941523796,1097622.6005000002,78.53060913085938,0.01681559719145298,1.320539116859436
PRCLRMPIT01,5.0,4495,916,3340528.2198370574,1047009.2485000012,39.69051742553711,0.0332634262740612,1.3202426433563232
PRCLRMPIT01,5.0,402,634,3336908.7675794703,1099534.7175,45.94981384277344,0.028238840401172638,1.2975695133209229
PRCLRMPIT01,5.0,4565,221,3331607.9385639266,1046110.9385000012,36.50663375854492,0.035349100828170776,1.290476679801941
PRCLRMPIT01,5.0,3725,907,3340412.7054033047,1056890.658500001,40.0810661315918,0.03212464973330498,1.2875902652740479
PRCLRMPIT01,5.0,555,596,3336421.0399702922,1097571.2685000002,81.66830444335938,0.015733668580651283,1.2849420309066772
PRCLRMPIT01,5.0,128,1086,3342710.1591412765,1103050.9595,67.326416015625,0.019068360328674316,1.2838044166564941
PRCLRMPIT01,5.0,286,1077,3342594.6447075238,1101023.3455,40.12152862548828,0.03175414353609085,1.2740247249603271
PRCLRMPIT01,5.0,2463,851,3339693.9489266207,1073085.9045000006,52.5535888671875,0.02421160228550434,1.2724065780639648
PRCLRMPIT01,5.0,2028,328,3332981.276831876,1078668.2595000006,39.54526138305664,0.0318133607506752,1.2580676078796387
PRCLRMPIT01,5.0,1972,939,3340823.423389981,1079386.9075000004,32.8232307434082,0.037954334169626236,1.2457839250564575
PRCLRMPIT01,5.0,4903,818,3339270.3960028603,1041773.3845000012,77.62223815917969,0.0160320196300745,1.244441270828247
PRCLRMPIT01,5.0,621,798,3339013.6972611877,1096724.2905000001,49.85954284667969,0.02477523498237133,1.2352819442749023
PRCLRMPIT01,5.0,3731,902,3340348.5307178865,1056813.660500001,37.66924285888672,0.032558273524045944,1.2264455556869507
PRCLRMPIT01,5.0,107,643,3337024.282013223,1103320.4525000001,37.04533004760742,0.03286587819457054,1.2175272703170776
PRCLRMPIT01,5.0,3157,711,3337897.057734911,1064179.802500001,39.12921142578125,0.031105568632483482,1.2171363830566406
PRCLRMPIT01,5.0,102,606,3336549.3893411285,1103384.6175,36.056087493896484,0.033311858773231506,1.2010953426361084
PRCLRMPIT01,5.0,141,381,3333661.528497309,1102884.1305,43.802978515625,0.026963425800204277,1.181078314781189
PRCLRMPIT01,5.0,4572,227,3331684.9481864283,1046021.1075000012,32.468624114990234,0.036160726100206375,1.1740890741348267
PRCLRMPIT01,5.0,2453,855,3339745.2886749553,1073214.2345000007,50.82396697998047,0.02308182418346405,1.1731098890304565
PRCLRMPIT01,5.0,285,1088,3342735.8290154436,1101036.1785000002,37.857120513916016,0.03082444705069065,1.1669248342514038
PRCLRMPIT01,5.0,2649,347,3333225.1406364655,1070698.9665000006,42.73212814331055,0.027094222605228424,1.1577937602996826
