dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
SWFECUNPIT1,2.0,1553,313,-4131432.385621831,-194192.68679993492,52.45418930053711,0.010040206834673882,0.5266509056091309
SWFECUNPIT1,2.0,4583,1186,-4122887.248936281,-223840.63079992504,43.42926788330078,0.01168520376086235,0.5074798464775085
SWFECUNPIT1,2.0,4917,1050,-4124218.450069425,-227108.75399992394,3.776730537414551,0.12695300579071045,0.4794673025608063
SWFECUNPIT1,2.0,1266,127,-4133252.998936278,-191384.44919993586,12.57312297821045,0.037300724536180496,0.4689866006374359
SWFECUNPIT1,2.0,3192,329,-4131275.7737238137,-210229.97399992956,49.69432067871094,0.009282413870096207,0.46128323674201965
SWFECUNPIT1,2.0,3187,341,-4131158.314800301,-210181.0499999296,48.71235656738281,0.009143277071416378,0.44539058208465576
SWFECUNPIT1,2.0,3144,1226,-4122495.7191912387,-209760.30359992973,6.5685038566589355,0.06603079289197922,0.433723509311676
SWFECUNPIT1,2.0,3759,1199,-4122760.001769142,-215777.95559992772,39.7479362487793,0.010844564996659756,0.43104907870292664
SWFECUNPIT1,2.0,3015,1211,-4122642.5428456296,-208498.06439993015,7.5850114822387695,0.05027654394507408,0.3813481628894806
SWFECUNPIT1,2.0,4155,916,-4125530.074715317,-219652.73639992642,51.27385711669922,0.0071085416711866856,0.3644823431968689
SWFECUNPIT1,2.0,4161,930,-4125393.039304552,-219711.4451999264,45.356815338134766,0.007844079285860062,0.3557824492454529
SWFECUNPIT1,2.0,4146,927,-4125422.4040354304,-219564.67319992644,45.15048599243164,0.007835750468075275,0.35378792881965637
SWFECUNPIT1,2.0,4776,1097,-4123758.4026190005,-225729.0971999244,50.033050537109375,0.006355090532451868,0.3179645538330078
SWFECUNPIT1,2.0,3984,1069,-4124032.4734405302,-217979.53559992698,29.597314834594727,0.010431871749460697,0.30875539779663086
SWFECUNPIT1,2.0,3200,338,-4131187.6795311794,-210308.25239992954,39.429725646972656,0.007780574262142181,0.30678591132164
SWFECUNPIT1,2.0,4370,926,-4125432.1922790566,-221756.46839992574,37.4688720703125,0.007952564395964146,0.2979736328125
SWFECUNPIT1,2.0,4366,930,-4125393.039304552,-221717.32919992573,37.71613311767578,0.007603349629789591,0.28676894307136536
SWFECUNPIT1,2.0,2867,806,-4126606.7815141836,-207049.91399993064,44.253204345703125,0.006166813895106316,0.2729012668132782
SWFECUNPIT1,2.0,3079,1220,-4122554.4486529953,-209124.29159992994,4.977720260620117,0.05209490284323692,0.2593138515949249
SWFECUNPIT1,2.0,4918,651,-4128123.9592762226,-227118.53879992393,63.04660415649414,0.004054115619510412,0.2555982172489166
SWFECUNPIT1,2.0,1343,933,-4125363.674573674,-192137.8787999356,41.509132385253906,0.0060333493165671825,0.2504391074180603
SWFECUNPIT1,2.0,4457,880,-4125882.451485855,-222607.74599992545,34.081329345703125,0.007276364602148533,0.24798817932605743
SWFECUNPIT1,2.0,3332,1241,-4122348.895536848,-211599.84599992912,6.175448417663574,0.038992539048194885,0.24079641699790955
SWFECUNPIT1,2.0,3327,1240,-4122358.683780474,-211550.92199992912,6.535388469696045,0.03594858944416046,0.23493799567222595
SWFECUNPIT1,2.0,3231,1230,-4122456.5662167347,-210611.58119992944,7.215512275695801,0.0316634476184845,0.22846800088882446
SWFECUNPIT1,2.0,4906,644,-4128192.476981605,-227001.12119992397,73.82608032226562,0.003031359752640128,0.2237934023141861
SWFECUNPIT1,2.0,2677,1188,-4122867.672449029,-205190.80199993125,4.873320579528809,0.04585821181535721,0.22348177433013916
SWFECUNPIT1,2.0,4714,507,-4129533.4663583753,-225122.4395999246,137.79425048828125,0.0015564779751002789,0.21447370946407318
SWFECUNPIT1,2.0,2033,520,-4129406.2191912364,-198889.39079993335,49.94292068481445,0.004284683149307966,0.21398958563804626
SWFECUNPIT1,2.0,4688,936,-4125334.309842796,-224868.0347999247,46.986915588378906,0.004489433020353317,0.21094460785388947
SWFECUNPIT1,2.0,4465,878,-4125902.0279731075,-222686.02439992543,31.142169952392578,0.006710221525281668,0.20897085964679718
SWFECUNPIT1,2.0,4719,517,-4129435.5839221147,-225171.3635999246,127.30253601074219,0.001633187523111701,0.20790891349315643
