dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,2.0,1391,1205,-339425.6592540434,-1084704.8430003023,27.570676803588867,0.07722380757331848,2.129112720489502
INGENIIPIT,2.0,1394,1206,-339420.0164993806,-1084721.7690003023,21.192806243896484,0.10036391019821167,2.12699294090271
INGENIIPIT,4.0,1424,1134,-339826.29483510525,-1084891.0290003023,46.14012145996094,0.4206361174583435,19.408201217651367
INGENIIPIT,4.0,2354,729,-342111.61047355644,-1090138.0890003038,87.60897827148438,0.2205660194158554,19.323564529418945
INGENIIPIT,4.0,211,267,-344718.56312778965,-1078047.2830003002,44.13328170776367,0.43419140577316284,19.16229248046875
INGENIIPIT,4.0,233,270,-344701.6348638011,-1078171.4070003002,46.79572296142578,0.40734392404556274,19.061952590942383
INGENIIPIT,4.0,219,298,-344543.63773324154,-1078092.4190003003,44.96333312988281,0.4166332185268402,18.733219146728516
INGENIIPIT,4.0,216,297,-344549.2804879044,-1078075.4930003004,45.67753601074219,0.40916723012924194,18.68975067138672
INGENIIPIT,4.0,4579,460,-343629.51147786103,-1102691.5390003077,39.24155044555664,0.4634016752243042,18.184600830078125
INGENIIPIT,4.0,4596,445,-343714.1527978037,-1102787.4530003078,35.31964111328125,0.4761401116847992,16.81709861755371
INGENIIPIT,4.0,146,456,-343652.08249651245,-1077680.5530003002,33.95237731933594,0.4350760281085968,14.771865844726562
INGENIIPIT,4.0,149,454,-343663.3680058381,-1077697.4790003002,32.456932067871094,0.4539403021335602,14.73351001739502
INGENIIPIT,4.0,1450,1123,-339888.36513639655,-1085037.7210003024,40.89406967163086,0.35807740688323975,14.643242835998535
